Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,CoapplicantIncome
LP002360,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002361,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002362,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002363,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002364,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002365,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002366,Female,No,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002367,Female,Yes,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002368,Female,Yes,1,Not Graduate,Yes,2000,4480,7,1,Rural,N,800
LP002369,Female,Yes,1,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002370,Female,Yes,1,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002371,Female,Yes,1,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002372,Female,Yes,1,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002373,Female,Yes,1,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002374,Female,Yes,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002375,Female,Yes,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002376,Female,No,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002377,Female,No,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002378,Female,No,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002379,Female,No,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002380,Female,No,2,Not Graduate,Yes,10000,4480,7,1,Rural,N,800
LP002381,Female,No,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002382,Female,No,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002383,Female,No,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002384,Female,No,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002385,Female,No,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002386,Female,No,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002387,Female,No,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002388,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002389,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002390,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002391,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002392,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002393,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002394,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002395,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002396,Female,Yes,2,Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002397,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002398,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,800
LP002399,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,1000
LP002400,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,1000
LP002401,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,1000
LP002402,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,1000
LP002403,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,1000
LP002404,Female,Yes,2,Not Graduate,Yes,8000,4480,7,1,Rural,N,1000
LP002405,Female,Yes,2,Not Graduate,Yes,8000,4480,12,1,Rural,N,1000
LP002406,Female,Yes,2,Not Graduate,Yes,8000,4480,12,1,Rural,N,1000
LP002407,Female,Yes,2,Not Graduate,Yes,8000,4480,12,1,Rural,N,1000
LP002408,Female,Yes,2,Not Graduate,Yes,8000,4480,12,1,Rural,N,1000
LP002409,Female,Yes,2,Not Graduate,Yes,8000,4480,12,1,Rural,N,1000
LP002410,Female,Yes,2,Not Graduate,No,8000,4480,12,1,Rural,N,1000
LP002411,Female,Yes,2,Not Graduate,No,8000,4480,12,1,Rural,N,1000
LP002412,Female,Yes,2,Not Graduate,No,8000,4480,12,1,Rural,N,1000
LP002413,Female,Yes,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002414,Female,Yes,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002415,Female,Yes,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002416,Female,Yes,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002417,Female,Yes,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002418,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002419,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1000
LP002420,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002421,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002422,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002423,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002424,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002425,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002426,Female,No,2,Not Graduate,No,8000,4730,12,1,Rural,N,1500
LP002427,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002428,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002429,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002430,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002431,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002432,Female,Yes,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002433,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002434,Female,No,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002435,Female,Yes,2,Graduate,No,8000,4730,12,1,Rural,N,1500
LP002436,Female,Yes,2,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002437,Female,No,2,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002438,Female,No,2,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002439,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002440,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002441,Female,No,0,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002442,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002443,Female,No,0,Graduate,Yes,8000,4730,12,1,Rural,N,1500
LP002444,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002445,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002446,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002447,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002448,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002449,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002450,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002451,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002452,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002453,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002454,Female,Yes,0,Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002455,Female,Yes,0,Not Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002456,Female,Yes,0,Not Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002457,Female,Yes,0,Not Graduate,Yes,8000,4730,12,1,Rural,Y,1500
LP002458,Female,Yes,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002459,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002460,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002461,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002462,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002463,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002464,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002465,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002466,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002467,Female,No,0,Not Graduate,No,8000,4730,12,1,Rural,Y,1500
LP002468,Female,No,0,Not Graduate,No,8000,4730,5,1,Rural,Y,1500
LP002469,Female,No,0,Not Graduate,No,8000,4730,5,1,Rural,Y,1500
LP002470,Female,No,0,Not Graduate,No,8000,4730,5,1,Rural,Y,1500
LP002471,Female,No,0,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002472,Female,No,0,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002473,Female,No,0,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002474,Female,No,0,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002475,Female,No,0,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002476,Female,No,0,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002477,Female,No,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002478,Female,No,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002479,Female,No,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002480,Female,No,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002481,Female,No,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002482,Female,No,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002483,Female,Yes,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002484,Female,Yes,1,Not Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002485,Female,Yes,1,Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002486,Female,Yes,1,Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002487,Female,Yes,1,Graduate,No,22000,4730,5,1,Rural,Y,1500
LP002488,Female,Yes,1,Graduate,Yes,22000,4730,5,1,Rural,Y,1500
LP002489,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002490,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002491,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002492,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002493,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002494,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002495,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002496,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002497,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002498,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002499,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002500,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002501,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002502,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002503,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002504,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002505,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002506,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002507,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002508,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002509,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002510,Female,Yes,1,Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002511,Female,Yes,1,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002512,Female,Yes,1,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002513,Female,Yes,1,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002514,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002515,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002516,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002517,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002518,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002519,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002520,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002521,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002522,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002523,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002524,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002525,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002526,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002527,Female,Yes,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002528,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002529,Female,No,3+,Not Graduate,No,25500,4730,5,1,Rural,Y,1500
LP002530,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002531,Female,No,3+,Not Graduate,No,25500,4730,5,1,Rural,Y,1500
LP002532,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Rural,Y,1500
LP002533,Female,No,3+,Not Graduate,No,25500,4730,5,1,Rural,Y,1500
LP002534,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Semiurban,Y,1500
LP002535,Female,No,3+,Not Graduate,No,29000,4730,5,1,Semiurban,Y,1500
LP002536,Female,No,3+,Not Graduate,Yes,29000,4730,5,1,Semiurban,Y,1500
LP002537,Female,No,3+,Not Graduate,No,29000,4730,5,1,Semiurban,Y,1500
LP002538,Female,No,3+,Not Graduate,Yes,29000,4730,5,1,Semiurban,Y,1500
LP002539,Female,No,3+,Not Graduate,No,29000,4730,5,1,Semiurban,Y,1500
LP002540,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Semiurban,Y,1500
LP002541,Female,No,3+,Not Graduate,No,25500,4730,5,1,Semiurban,Y,1500
LP002542,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Semiurban,Y,1500
LP002543,Female,No,3+,Not Graduate,No,25500,4730,5,1,Semiurban,Y,1500
LP002544,Female,No,3+,Not Graduate,Yes,25500,4730,5,1,Semiurban,Y,1500
LP002545,Female,No,2,Not Graduate,No,25500,4730,5,1,Semiurban,Y,1500
LP002546,Female,No,2,Graduate,Yes,25500,4730,5,1,Semiurban,Y,1500
LP002547,Female,No,2,Graduate,No,25500,4730,5,1,Semiurban,Y,1500
LP002548,Female,No,2,Graduate,Yes,32500,4730,5,1,Semiurban,Y,1500
LP002549,Female,No,2,Graduate,No,32500,4730,5,1,Semiurban,Y,1500
LP002550,Female,No,2,Graduate,Yes,32500,4730,5,1,Semiurban,Y,1500
LP002551,Female,No,2,Graduate,No,32500,4730,5,1,Semiurban,Y,1500
LP002552,Female,No,2,Graduate,Yes,32500,4730,5,1,Semiurban,Y,1500
LP002553,Female,No,2,Graduate,No,32500,4730,5,1,Semiurban,Y,1500
LP002554,Female,No,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,1500
LP002555,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002556,Female,No,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,1500
LP002557,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002558,Female,No,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,1500
LP002559,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002560,Female,No,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,1500
LP002561,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002562,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002563,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002564,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,1500
LP002565,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002566,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002567,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002568,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002569,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002570,Female,Yes,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002571,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002572,Female,Yes,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002573,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002574,Female,Yes,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002575,Female,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002576,Male,Yes,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002577,Male,No,2,Graduate,No,32500,4880,5,1,Semiurban,Y,500
LP002578,Male,Yes,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,500
LP002579,Male,No,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,500
LP002580,Male,Yes,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,500
LP002581,Male,Yes,2,Graduate,Yes,32500,4880,5,1,Semiurban,Y,500
LP002582,Male,No,3+,Graduate,Yes,32500,4880,5,1,Semiurban,Y,500
LP002583,Male,Yes,3+,Graduate,Yes,32500,4880,5,1,Semiurban,Y,700
LP002584,Male,Yes,3+,Graduate,Yes,29000,4880,5,1,Semiurban,Y,700
LP002585,Male,Yes,3+,Graduate,Yes,29000,4880,5,1,Semiurban,Y,700
LP002586,Male,Yes,3+,Graduate,Yes,29000,4880,5,1,Semiurban,Y,700
LP002587,Male,Yes,3+,Graduate,Yes,29000,4880,5,1,Semiurban,Y,700
LP002588,Male,Yes,3+,Graduate,Yes,29000,5030,5,1,Semiurban,Y,700
LP002589,Male,Yes,3+,Graduate,Yes,29000,5030,5,1,Semiurban,Y,700
LP002590,Male,Yes,3+,Graduate,Yes,29000,5030,5,1,Semiurban,Y,700
LP002591,Male,Yes,3+,Graduate,Yes,29000,5030,5,1,Semiurban,Y,700
LP002592,Male,Yes,3+,Graduate,Yes,21000,5030,5,1,Semiurban,Y,700
LP002593,Male,Yes,3+,Graduate,Yes,21000,5030,5,1,Semiurban,Y,700
LP002594,Male,Yes,3+,Graduate,Yes,21000,5030,5,1,Semiurban,Y,700
LP002595,Male,Yes,3+,Graduate,Yes,21000,5030,5,1,Semiurban,Y,700
LP002596,Male,Yes,3+,Graduate,Yes,21000,5030,5,1,Semiurban,Y,700
LP002597,Male,Yes,3+,Graduate,Yes,21000,5030,5,0,Semiurban,Y,700
LP002598,Female,Yes,3+,Graduate,Yes,21000,5030,5,0,Semiurban,Y,700
LP002599,Female,Yes,3+,Graduate,Yes,21000,5030,5,0,Semiurban,Y,700
LP002600,Female,Yes,3+,Graduate,Yes,21000,5030,5,0,Semiurban,Y,700
LP002601,Female,Yes,3+,Graduate,Yes,21000,5030,5,0,Semiurban,Y,700
LP002602,Female,Yes,3+,Graduate,Yes,21000,5030,5,0,Semiurban,N,700
LP002603,Female,Yes,3+,Graduate,Yes,7000,5030,5,0,Semiurban,N,700
LP002604,Female,Yes,3+,Graduate,Yes,7000,5030,5,0,Semiurban,N,700
LP002605,Female,Yes,3+,Graduate,Yes,7000,4980,5,0,Semiurban,N,700
LP002606,Female,Yes,3+,Graduate,Yes,7000,4980,5,0,Semiurban,N,200
LP002607,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002608,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002609,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002610,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002611,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002612,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002613,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002614,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002615,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002616,Female,Yes,1,Graduate,No,13000,4980,5,0,Semiurban,N,200
LP002617,Female,Yes,1,Graduate,No,62000,4980,5,0,Semiurban,N,200
LP002618,Female,Yes,1,Graduate,No,62000,4980,5,0,Semiurban,N,200
LP002619,Female,Yes,1,Graduate,No,62000,4980,5,0,Semiurban,N,200
LP002620,Female,Yes,1,Graduate,No,62000,4980,5,0,Semiurban,N,200
LP002621,Female,No,1,Graduate,No,62000,4980,5,0,Semiurban,N,200
LP002622,Female,No,1,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002623,Female,No,1,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002624,Female,No,1,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002625,Female,No,1,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002626,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002627,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002628,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002629,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002630,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002631,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002632,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002633,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002634,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002635,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002636,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002637,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002638,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002639,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002640,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002641,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002642,Female,No,0,Graduate,No,62000,4980,5,0,Semiurban,N,400
LP002643,Female,No,2,Graduate,No,13000,5030,5,0,Semiurban,N,400
LP002644,Female,No,2,Graduate,No,13000,5030,5,0,Semiurban,N,400
LP002645,Female,No,2,Graduate,No,13000,5030,5,0,Semiurban,N,400
LP002646,Female,No,2,Graduate,No,13000,5030,5,0,Semiurban,N,400
LP002647,Female,No,2,Graduate,No,13000,5030,5,0,Semiurban,N,400
LP002648,Female,No,2,Graduate,No,13000,5080,5,0,Semiurban,N,400
LP002649,Female,No,2,Graduate,No,13000,5080,5,0,Semiurban,N,400
LP002650,Female,No,2,Graduate,No,13000,5080,5,0,Semiurban,N,400
LP002651,Female,No,2,Graduate,No,13000,5080,5,0,Semiurban,N,400
LP002652,Female,No,2,Graduate,No,13000,5080,5,0,Semiurban,N,400
LP002653,Female,No,2,Graduate,No,13000,5080,5,0,Semiurban,N,400
LP002654,Female,No,2,Graduate,No,13000,5030,5,0,Semiurban,N,400
LP002655,Female,Yes,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002656,Female,No,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002657,Female,Yes,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002658,Female,No,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002659,Female,Yes,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002660,Female,No,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002661,Female,Yes,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002662,Female,No,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002663,Female,Yes,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002664,Female,No,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002665,Female,Yes,2,Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002666,Female,No,2,Not Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002667,Female,Yes,3+,Not Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002668,Female,No,3+,Not Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002669,Female,Yes,3+,Not Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002670,Female,No,3+,Not Graduate,Yes,13000,5030,5,0,Semiurban,N,400
LP002671,Female,Yes,3+,Not Graduate,Yes,34000,5030,5,0,Semiurban,N,400
LP002672,Female,No,3+,Not Graduate,Yes,34000,5030,5,0,Semiurban,Y,400
LP002673,Female,Yes,3+,Not Graduate,Yes,34000,5030,5,0,Semiurban,Y,400
LP002674,Female,No,3+,Not Graduate,Yes,34000,5030,5,0,Semiurban,Y,400
LP002675,Female,Yes,3+,Not Graduate,Yes,55000,5030,5,0,Semiurban,Y,400
LP002676,Female,No,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002677,Female,Yes,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002678,Female,No,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002679,Female,Yes,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002680,Female,No,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002681,Female,Yes,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002682,Female,No,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002683,Female,Yes,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002684,Female,No,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002685,Female,Yes,3+,Not Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002686,Female,Yes,3+,Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002687,Female,Yes,0,Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
LP002688,Female,Yes,0,Graduate,Yes,55000,5090,5,0,Semiurban,Y,400
